"SIdent";"Schlag.ID";"KID";"AUI.ID";"BFS.Nr";"Zone.Nr";"BF";"Schlagflaeche";"Menge.Produkt";"Rohleistung.total";"Rohleistung.aus.landwirtschaftlicher.Produktion";"Arbeitskräfte.Betrieb";"Hangbeiträge..2.v.2.";"Hangbeiträge..1.v.2..";"Tierhaltung";"Ausbildung.Betriebsleiter";"Tierbestand.total..im.Eigentum.";"Landwirtschaftliches.Einkommen..LE.";"Pflanzenbau";"Betriebseinkommen";"Dünger";"Sachkosten.Pflanzenbau";"Aktiven.Betrieb";"Alter.Betriebsleiter";"Fremdfinanzierungsgrad..Nenner.";"Fremdfinanzierungsgrad..Zähler.";"Mfungag";"Extenso";"Insektizid";"AIag";"HR";"Menge.Produkt.ha2";"Ext";"STIprob";"Kultur";"Kantonsnr.";"Gemeinde";"Region";"Datum";"Massnahmedetail.ID";"Kulturertrag";"Einheit.Produkt";"Jahr";"Arbeitskräfte.Betrieb.1";"Gesamteinkommen..GE.";"Höhe.über.Meer";"Direktzahlungen";"Pflanzenschutz";"Anlagevermögen";"Minsektag";"Mherbreduzag";"Herbizid";"Rest";"TL";"AIA";"PSMBez";"name";"maxUm";"max";"HL";"PSMIdent";"LN";"Einheit.Ertrag.ha";"Menge.Produkt.ha";"Zone";"Landwirtschaftliche.Nutzfläche";"Ausserlandwirtschaftliches.Einkommen";"Aktiven.total";"Hagelversicherung";"Mherbag";"Mtillag";"Fungizid";"HerbBio";"FL";"Massnahmeflaeche2";"AIAha";"STIQuotient";"P09";"P10";"P11";"P12";"P13";"AP";"P09.ha";"P10.ha";"P11.ha";"P12.ha";"P13.ha";"AP.ha";"Menge.ha_P";"Extag";"Kartoffeln";"Mais";"Obst";"UebrigesGetreide";"Winterweizen";"WinterweizenExt";"Flaeche";"Mtillagag";"notBioMittel";"BioMittel"
"106 Winterweizen";"C338493F-E011-458F-A935-BA0C6B";"Laudis Winterweizen";106;4721;31;28,79;0,45;1,5;790018,95;548194,7;2,86;0;NA;538190,5;3;83,18;201728,35;10004,2;270500,2;2235,25;9685,6;1593316,2;32;1595116,2;1233951;0;1;0;0,066;0;3,33333333333333;1;0;"Winterweizen";20;"Bichelsee-Balterswil";"Tal";"23.05.2009";"E0962EE4-95D0-45E3-87AE-628B5D";83,68888889;"l";2009;2,86;210140,55;550;81057;2047,45;1076179;0;0;1;0;0,0160664779583959;0,099;"Laudis";"Laudis";NA;NA;0,571428571428571;"31471 1";26,7;"dt";3,333333333;31;26,7;8412,2;1595116,2;438,9;0;0;0;0;0,0114010380518447;0,45;0,22;NA;55,2;55;54,5;53,4;53,4;82,8;124,2;123,75;123;120,15;120;55,89;2,25;1;0;0;0;0;1;0;2,75;0,5;0;0
"107 Mais";"66F374CB-64FF-432D-AEC1-4B41D8";"NA Silomais";107;4561;31;37,9;0,9;3;545478,35;399933,55;3,15;0;NA;281370,6;4;47,48;141398,44;118562,95;206893,55;12228,25;46009;395098,06;53;395098,06;15186;0;1;0;0,48;100;3,33333333333333;1;0;"Mais";20;"Felben-Wellhausen";"Tal";"25.05.2009";"9E3997BE-DECB-459E-9CAF-899699";170;"l";2009;3,15;162478,44;400;89799;14879,5;86651;0;0;1;0;0,108350169767433;1,44;"Lasso Microtech LG ";NA;NA;NA;0,285714285714286;"31849 1";35,85;"dt TS";2;31;35,85;21080;395098,06;1512,5;2;1;0;0;0,109008080452002;0,9;1,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;1;0;0;0;0;4,5;0,5;0;0
"107 Mais";"66F374CB-64FF-432D-AEC1-4B41D8";"NA Silomais";107;4561;31;37,9;0,9;3;545478,35;399933,55;3,15;0;NA;281370,6;4;47,48;141398,44;118562,95;206893,55;12228,25;46009;395098,06;53;395098,06;15186;0;1;0;0,526;90;3,33333333333333;1;0;"Mais";20;"Felben-Wellhausen";"Tal";"25.05.2009";"5CFF08A3-6D4E-4F00-9876-D7EBDC";170;"l";2009;3,15;162478,44;400;89799;14879,5;86651;0;0;1;0;0,0521862384927385;1,578;"Century";NA;NA;NA;0,371428571428571;"30120 1";35,85;"dt TS";2;31;35,85;21080;395098,06;1512,5;2;1;0;0;0,278228085783633;0,9;1,75333333333333;NA;27,2;20,95;21,6083393982837;21,7346882763981;20,5407954408904;81,6;102;78,56;81,0286941827766;81,5024873982737;77,0255317344319;91,8;3,75;1;0;1;0;0;0;0;4,5;0,5;0;0
"11 UebrigesGetreide";"4EED5D5A-87A9-4670-A008-986070";"Stereo Wintergerste";11;359;41;19,61;1,55;3;87457,18;38870,75;0,57;0;839,25;5594;3;0;5989,83;33276,75;34331,33;4615,15;12738,4;105102,05;35;197301,55;56700;0;0;0;0,2899;30;1,93548387096774;1;0;"UebrigesGetreide";2;"Vechigen";"Hügel";"20.04.2009";"7FC61ABF-FEC3-42B6-85B7-93C097";60;"l";2009;0,57;88086,43;680;42583,95;2595,1;92837;0;0;0;0;0,0831940063182478;0,8697;"Stereo";"Stereo";NA;NA;0,0857142857142857;"30434 1";18,76;"dt";1,935483871;41;18,76;82096,6;197301,55;1090,3;0;0;1;1;0,190217743924517;1,55;0,561096774193548;NA;46,421318915569;45,8633295312179;45;44,6912220480062;42,8222637316566;139,263956746707;69,1161859409583;68,2854017464799;67;66,5402639381426;63,7575926671332;107,130088208485;1,5;1;0;0;0;1;0;0;2,73;0;0;0
"11 UebrigesGetreide";"69EAF6A1-DA18-42C3-9FD2-C2EF57";"Stereo Wintergerste";11;359;41;19,61;1,18;2;87457,18;38870,75;0,57;0;839,25;5594;3;0;5989,83;33276,75;34331,33;4615,15;12738,4;105102,05;35;197301,55;56700;0;0;0;0,2899;30;1,69491525423729;1;0;"UebrigesGetreide";2;"Vechigen";"Hügel";"20.04.2009";"B6BABEAF-A73E-4A6F-AD32-8F5124";60;"l";2009;0,57;88086,43;680;42583,95;2595,1;92837;0;0;0;0;0,0831940063182478;0,5798;"Stereo";"Stereo";NA;NA;0,0857142857142857;"30434 1";18,76;"dt";1,694915254;41;18,76;82096,6;197301,55;1090,3;0;0;1;1;0,190217743924517;1,18;0,49135593220339;NA;46,421318915569;45,8633295312179;45;44,6912220480062;42,8222637316566;92,842637831138;69,1161859409583;68,2854017464799;67;66,5402639381426;63,7575926671332;81,5570994103308;1,5;1;0;0;0;1;0;0;2,73;0;0;0
"110 Mais";"B5BA3802-B125-4E96-9858-5F92FC";"Express SX CCM";110;335;51;39,73;1,03;1,6;332322,56;221900,71;2,69;0;6601;211219,65;4;43,8;88564,91;10681,06;137804,96;6493,3;13331,05;352595,61;42;352595,61;28801,45;0;0;0;0,5;20;1,55339805825243;0;0;"Mais";2;"Oeschenbach";"Hügel";"03.06.2009";"F0FF73D8-114E-4894-9B5A-C6365D";100,2427184;"kg";2009;2,69;88564,91;800;109155,85;1377,4;141137;0;0;1;0;0,139750031437483;0,8;"Express SX";"Express SX";NA;NA;0,0571428571428571;"30684 2";35,21;"dt";1,553398058;51;35,21;0;352595,61;390;2;1;0;0;0,157844548056088;1,03;0,776699029126214;NA;1533;1533;1533;1511;1511;2452,8;81,25;81,25;80,5;80;79;83,6875;0,05;0;0;1;0;0;0;0;1,03;1;0;0
"113 UebrigesGetreide";"B8385E93-87F8-42BA-92A1-BA4427";"NA Wintertriticale";113;985;51;23,25;0,95;0,04;106490,28;50127,95;1,39;0;4508,6;41655,8;4;17,6;-356,04;8472,15;21651,53;1894,15;6586,95;564125,75;49;564125,75;440251,15;0;0;0;0,75;20;0,0421052631578947;0;0;"UebrigesGetreide";2;"Ochlenberg";"Hügel";"14.04.2009";"7445E8D5-DC3A-458C-9E76-3CB6B5";65,96842105;"kg";2009;1,39;74473,71;740;53316,3;636,1;473775,3;0;0;1;0;0,209625047156225;0,03;"Express";NA;NA;NA;0,0571428571428571;"30198 2";17,46;"dt";0,042105263;51;17,46;74829,75;564125,75;154,4;2;1;0;0;0,236766822084132;0,95;0,0315789473684211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;1,85;1;0;0
"113 WinterweizenExt";"93C7B485-E4E9-4EC1-8E0A-35FC06";"NA Winterweizen";113;985;51;23,25;1,1;0,05;106490,28;50127,95;1,39;0;4508,6;41655,8;4;17,6;-356,04;8472,15;21651,53;1894,15;6586,95;564125,75;49;564125,75;440251,15;0;0;0;0,75;20;0,0454545454545455;0;0;"WinterweizenExt";2;"Ochlenberg";"Hügel";"14.04.2009";"C1A3FF89-A5B9-4B10-B684-8952D3";51,75454545;"kg";2009;1,39;74473,71;740;53316,3;636,1;473775,3;0;0;1;0;0,209625047156225;0,0375;"Express";NA;NA;NA;0,0571428571428571;"30198 2";17,46;"dt";0,045454545;51;17,46;74829,75;564125,75;154,4;1;0;0;0;0,236766822084132;1,1;0,0340909090909091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;1;1,1;0;0;0
"114 Kartoffeln";"3FBC2E8A-A1DE-4FD1-B956-EBA0B8";"Activa - Top allg.";114;977;31;34,42;0,8;6;356104,97;274035,32;1,51;0;NA;130644,77;4;30,77;109047,83;143390,55;129363,64;11570;43227,5;1199901,87;48;1199901,87;211026,44;1;0;0;0,8;0;7,5;1;0;"Kartoffeln";2;"Heimenhausen";"Tal";"03.07.2009";"87241799-1405-42A1-ACAF-52DF72";700;"l";2009;1,51;141370,53;450;59040,55;6013,25;864366,9;1;1;0;1;0;4,8;"Activa - Top";"Activa - Top";NA;NA;0;"30817 1";23,89;"dt";7,5;31;23,89;32322,7;1199901,87;731,7;8;1;0;1;0;0,8;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;5,24;0,545454545454545;0;0
"117 Mais";"EA9FFF01-9644-4623-90CA-E6A543";"NA Silomais";117;955;31;23,67;0,1;0,1;217430,55;156119,07;1,32;0;NA;107746,82;4;23,8;103476,25;48372,25;131635,25;9636,8;20039;169255,9;46;169255,9;14807;0;0;0;0,9;90;1;0;0;"Mais";2;"Lützelflüh";"Tal";"20.05.2009";"58A569A8-6EA0-494E-9D35-60ADF8";160;"kg";2009;1,32;109626,25;630;52826,45;3999,3;15750;0;0;1;0;0,0944505254176122;0,09;"Atrazine 90 WG";NA;NA;NA;0,371428571428571;"30049 2";22,89;"dt TS";1;31;22,89;6150;169255,9;1836,2;1;0;0;0;1,0395761264955;0,1;0,9;NA;28,2;29,0198594707254;29,9317886746507;30,1068066549448;28,4530308883797;2,82;31,02;31,9218454177979;32,9249675421157;33,1174873204393;31,2983339772177;3,102;1,1;1;0;1;0;0;0;0;4,7;0,5;0;0
"117 Mais";"54A93759-7EC4-4D98-8B0E-CF3F1D";"NA Silomais";117;955;31;23,67;1;1;217430,55;156119,07;1,32;0;NA;107746,82;4;23,8;103476,25;48372,25;131635,25;9636,8;20039;169255,9;46;169255,9;14807;0;0;0;0,9;90;1;0;0;"Mais";2;"Lützelflüh";"Tal";"05.06.2009";"4E76DD27-541B-4CCC-96AF-AF8811";160;"kg";2009;1,32;109626,25;630;52826,45;3999,3;15750;0;0;1;0;0,0944505254176122;0,9;"Atrazine 90 WG";NA;NA;NA;0,371428571428571;"30049 2";22,89;"dt TS";1;31;22,89;6150;169255,9;1836,2;2;1;0;0;1,0395761264955;1;0,9;NA;28,2;29,0198594707254;29,9317886746507;30,1068066549448;28,4530308883797;28,2;31,02;31,9218454177979;32,9249675421157;33,1174873204393;31,2983339772177;31,02;1,1;0;0;1;0;0;0;0;4,7;0,5;0;0
"117 Mais";"DBABFD33-F0B6-4B3A-9854-3A82AB";"NA Silomais";117;955;31;23,67;3,2;3,2;217430,55;156119,07;1,32;0;NA;107746,82;4;23,8;103476,25;48372,25;131635,25;9636,8;20039;169255,9;46;169255,9;14807;0;0;0;0,9;90;1;0;0;"Mais";2;"Lützelflüh";"Tal";"20.05.2009";"7EFA2A04-2980-4B00-A257-25CD34";160;"kg";2009;1,32;109626,25;630;52826,45;3999,3;15750;2;0;1;0;0,0944505254176122;2,88;"Atrazine 90 WG";NA;NA;NA;0,371428571428571;"30049 2";22,89;"dt TS";1;31;22,89;6150;169255,9;1836,2;2;1;0;0;1,0395761264955;3,2;0,9;NA;28,2;29,0198594707254;29,9317886746507;30,1068066549448;28,4530308883797;90,24;31,02;31,9218454177979;32,9249675421157;33,1174873204393;31,2983339772177;99,264;1,1;1;0;1;0;0;0;0;4,7;0,5;0;0
"117 Mais";"AF3599F3-53B7-4B7F-B71F-C48453";"NA Silomais";117;955;31;23,67;0,4;0,4;217430,55;156119,07;1,32;0;NA;107746,82;4;23,8;103476,25;48372,25;131635,25;9636,8;20039;169255,9;46;169255,9;14807;0;0;0;0,9;90;1;0;0;"Mais";2;"Lützelflüh";"Tal";"20.05.2009";"A2057BEE-1720-496F-A3FD-397E3C";160;"kg";2009;1,32;109626,25;630;52826,45;3999,3;15750;0;0;1;0;0,0944505254176122;0,36;"Atrazine 90 WG";NA;NA;NA;0,371428571428571;"30049 2";22,89;"dt TS";1;31;22,89;6150;169255,9;1836,2;1;0;0;0;1,0395761264955;0,4;0,9;NA;28,2;29,0198594707254;29,9317886746507;30,1068066549448;28,4530308883797;11,28;31,02;31,9218454177979;32,9249675421157;33,1174873204393;31,2983339772177;12,408;1,1;1;0;1;0;0;0;0;4,7;0,5;0;0
"118 Kartoffeln";"0D9A8C09-A382-4C15-825D-617D76";"NA Saatkartoffeln";118;952;41;26,15;0,5;0,14;251522,06;160598,65;1,3;0;2853,65;113342,5;4;22,52;57430,01;47256,15;67482,01;2929;12143,55;1146948,76;43;1147843,66;538151,2;1;0;0;0,24;0;0,28;0;0;"Kartoffeln";2;"Dürrenroth";"Hügel";"11.07.2009";"1CAF971D-A9F9-43CE-BEEA-9F87B8";224;"l";2009;1,3;62740,31;740;50766,8;2323,85;961827;0;0;1;0;0,0503934953439083;0,0336;"Spotlight";NA;NA;NA;0;"30429 1";18,18;"dt";0,28;41;18,18;5310,3;1147843,66;0;3;0;0;0;0,0220561800369573;0,5;0,0672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;1,75;0;0;0
"118 Kartoffeln";"1AF92189-D8D2-46D7-9C96-63F1CA";"NA Saatkartoffeln";118;952;41;26,15;1,25;0,36;251522,06;160598,65;1,3;0;2853,65;113342,5;4;22,52;57430,01;47256,15;67482,01;2929;12143,55;1146948,76;43;1147843,66;538151,2;1;0;0;0,24;0;0,288;0;0;"Kartoffeln";2;"Dürrenroth";"Hügel";"11.07.2009";"94425757-2F3D-4A41-A2BA-EE0685";224;"l";2009;1,3;62740,31;740;50766,8;2323,85;961827;0;0;1;0;0,0503934953439083;0,0864;"Spotlight";NA;NA;NA;0;"30429 1";18,18;"dt";0,288;41;18,18;5310,3;1147843,66;0;3;0;0;0;0,0220561800369573;1,25;0,06912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;1,75;0;0;0
"118 UebrigesGetreide";"45619AC0-2A9C-4AD1-AAD5-7A4D5E";"NA Sommergerste";118;952;41;26,15;1,4;0,04;251522,06;160598,65;1,3;0;2853,65;113342,5;4;22,52;57430,01;47256,15;67482,01;2929;12143,55;1146948,76;43;1147843,66;538151,2;0;0;0;0,75;20;0,0285714285714286;0;0;"UebrigesGetreide";2;"Dürrenroth";"Hügel";"08.05.2009";"B7919D44-DAFC-478F-B46D-CC1B67";36,42857143;"kg";2009;1,3;62740,31;740;50766,8;2323,85;961827;1;0;1;0;0,209625047156225;0,03;"Express";NA;NA;NA;0,0571428571428571;"30198 2";18,18;"dt";0,028571429;41;18,18;5310,3;1147843,66;0;0;0;0;0;0,236766822084132;1,4;0,0214285714285714;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;2,6;0;0;0
"128 Mais";"5D28E75C-68BE-4F21-AB68-AF8D08";"NA Silomais";128;3275;31;20,9;1;3,5;437339,02;300793,07;3,39;0;551;115617,22;4;35,17;61626,04;185175,85;169570,03;7264,05;76520,39;654569,1;30;654569,1;388531,7;0;1;0;0,526;90;3,5;1;0;"Mais";17;"Sevelen";"Tal";"02.06.2009";"3EDF06A8-25D5-4013-9B76-44F809";180;"l";2009;3,39;65083,84;450;47911;25386,45;453930;0;0;1;0;0,0521862384927385;1,841;"Century";NA;NA;NA;0,371428571428571;"30120 1";20,56;"dt TS";3,5;31;20,56;3457,8;654569,1;0;2;1;0;0;0,278228085783633;1;1,841;NA;27,2;20,95;21,6083393982837;21,7346882763981;20,5407954408904;95,2;102;78,56;81,0286941827766;81,5024873982737;77,0255317344319;102;3,75;1;0;1;0;0;0;0;3,3;1;0;0
"128 Mais";"8A98F368-CE47-4A1F-8E43-8376D5";"NA Silomais";128;3275;31;20,9;1;4;437339,02;300793,07;3,39;0;551;115617,22;4;35,17;61626,04;185175,85;169570,03;7264,05;76520,39;654569,1;30;654569,1;388531,7;0;1;0;0,526;90;4;1;0;"Mais";17;"Sevelen";"Tal";"15.06.2009";"B87FEE39-C8F2-48F7-9854-9D1379";180;"l";2009;3,39;65083,84;450;47911;25386,45;453930;0;0;1;0;0,0521862384927385;2,104;"Century";NA;NA;NA;0,371428571428571;"30120 1";20,56;"dt TS";4;31;20,56;3457,8;654569,1;0;2;1;0;0;0,278228085783633;1;2,104;NA;27,2;20,95;21,6083393982837;21,7346882763981;20,5407954408904;108,8;102;78,56;81,0286941827766;81,5024873982737;77,0255317344319;102;3,75;1;0;1;0;0;0;0;3,3;1;0;0
"128 Mais";"6674D30A-99EE-47B3-9AA3-BA8CBC";"NA Silomais";128;3275;31;20,9;1,3;5,2;437339,02;300793,07;3,39;0;551;115617,22;4;35,17;61626,04;185175,85;169570,03;7264,05;76520,39;654569,1;30;654569,1;388531,7;0;1;0;0,526;90;4;1;0;"Mais";17;"Sevelen";"Tal";"05.05.2009";"52AE36E2-3326-472C-9D6B-7567F7";180;"l";2009;3,39;65083,84;450;47911;25386,45;453930;0;0;1;0;0,0521862384927385;2,7352;"Century";NA;NA;NA;0,371428571428571;"30120 1";20,56;"dt TS";4;31;20,56;3457,8;654569,1;0;2;1;0;0;0,278228085783633;1,3;2,104;NA;27,2;20,95;21,6083393982837;21,7346882763981;20,5407954408904;141,44;102;78,56;81,0286941827766;81,5024873982737;77,0255317344319;132,6;3,75;1;0;1;0;0;0;0;3,3;1;0;0
"130 Kartoffeln";"CCA25197-01F1-48A6-8A4D-ADA1CF";"Amistar Xtra Speisekartoffeln";130;3276;31;20,55;0,5;0,375;245522,24;167135,15;1,38;0;407;18754,5;5;2,97;80175,34;148380,65;116437,34;18008,8;38017,9;442083,31;36;514533,21;162851,35;0;0;0;0,28;80;0,75;1;0;"Kartoffeln";17;"Wartau";"Tal";"25.06.2009";"BC120395-ECDA-4A15-878A-8D3C8D";450;"l";2009;1,38;167790,04;470;48920;11528,75;330003;0;0;0;0;0,156203794719492;0,105;"Amistar Xtra";"Amistar Xtra";NA;NA;0,428571428571429;"30026 1";20,36;"dt";0,75;31;20,36;87614,7;514533,21;0;0;0;1;1;0,192925010921193;0,5;0,21;NA;86;86;89;90;89;32,25;86;86;89;90;89;43;1;1;1;0;0;0;0;0;1;0;0;0
"130 Kartoffeln";"9B627BB8-88C2-4F8C-8810-EB3373";"Amistar Xtra Speisekartoffeln";130;3276;31;20,55;0,2;0,15;245522,24;167135,15;1,38;0;407;18754,5;5;2,97;80175,34;148380,65;116437,34;18008,8;38017,9;442083,31;36;514533,21;162851,35;0;0;0;0,28;80;0,75;1;0;"Kartoffeln";17;"Wartau";"Tal";"25.06.2009";"55B6AE43-9C77-4EF6-BC30-367447";450;"l";2009;1,38;167790,04;470;48920;11528,75;330003;0;0;0;0;0,156203794719492;0,042;"Amistar Xtra";"Amistar Xtra";NA;NA;0,428571428571429;"30026 1";20,36;"dt";0,75;31;20,36;87614,7;514533,21;0;0;0;1;1;0,192925010921193;0,2;0,21;NA;86;86;89;90;89;12,9;86;86;89;90;89;17,2;1;1;1;0;0;0;0;0;1;0;0;0
"130 Mais";"D5195E4A-3AF8-46FD-BF7F-9EB76D";"NA Saatmais";130;3276;31;20,55;1;3,5;245522,24;167135,15;1,38;0;407;18754,5;5;2,97;80175,34;148380,65;116437,34;18008,8;38017,9;442083,31;36;514533,21;162851,35;0;0;0;0,526;90;3,5;0;0;"Mais";17;"Wartau";"Tal";"27.05.2009";"23B1119C-31DC-46A2-87F1-D59121";80;"l";2009;1,38;167790,04;470;48920;11528,75;330003;0;0;1;0;0,0521862384927385;1,841;"Century";NA;NA;NA;0,371428571428571;"30120 1";20,36;"dt";3,5;31;20,36;87614,7;514533,21;0;0;0;0;0;0,278228085783633;1;1,841;NA;27,2;20,95;21,6083393982837;21,7346882763981;20,5407954408904;95,2;102;78,56;81,0286941827766;81,5024873982737;77,0255317344319;102;3,75;0;0;1;0;0;0;0;4,6;0;0;0
"130 Mais";"F02B6B17-6FEF-4D86-BB0C-DF5C6F";"NA Saatmais";130;3276;31;20,55;1,3;4,55;245522,24;167135,15;1,38;0;407;18754,5;5;2,97;80175,34;148380,65;116437,34;18008,8;38017,9;442083,31;36;514533,21;162851,35;0;0;0;0,526;90;3,5;0;0;"Mais";17;"Wartau";"Tal";"26.05.2009";"BD0A7D0B-4099-4245-8946-4EB55D";60;"l";2009;1,38;167790,04;470;48920;11528,75;330003;0;0;1;0;0,0521862384927385;2,3933;"Century";NA;NA;NA;0,371428571428571;"30120 1";20,36;"dt";3,5;31;20,36;87614,7;514533,21;0;0;0;0;0;0,278228085783633;1,3;1,841;NA;27,2;20,95;21,6083393982837;21,7346882763981;20,5407954408904;123,76;102;78,56;81,0286941827766;81,5024873982737;77,0255317344319;132,6;3,75;0;0;1;0;0;0;0;4,6;0;0;0
"130 Mais";"26B3D5A5-2F3A-40B5-90CC-5C31FF";"NA Saatmais";130;3276;31;20,55;1;3,5;245522,24;167135,15;1,38;0;407;18754,5;5;2,97;80175,34;148380,65;116437,34;18008,8;38017,9;442083,31;36;514533,21;162851,35;0;0;0;0,526;90;3,5;0;0;"Mais";17;"Wartau";"Tal";"15.05.2009";"01EA9FEB-4196-4E62-89C5-0037CE";60;"l";2009;1,38;167790,04;470;48920;11528,75;330003;0;0;1;0;0,0521862384927385;1,841;"Century";NA;NA;NA;0,371428571428571;"30120 1";20,36;"dt";3,5;31;20,36;87614,7;514533,21;0;0;0;0;0;0,278228085783633;1;1,841;NA;27,2;20,95;21,6083393982837;21,7346882763981;20,5407954408904;95,2;102;78,56;81,0286941827766;81,5024873982737;77,0255317344319;102;3,75;0;0;1;0;0;0;0;4,6;0;0;0
"130 Obst";"1EC78357-67DA-4C33-95E8-307318";"Oleo-Diazinon allg.";130;3276;31;20,55;0,53;2;245522,24;167135,15;1,38;0;407;18754,5;5;2,97;80175,34;148380,65;116437,34;18008,8;38017,9;442083,31;36;514533,21;162851,35;0;0;1;0,8561;10;3,77358490566038;1;0;"Obst";17;"Wartau";"Tal";"29.03.2009";"D95BEE83-92E2-42B4-A470-BE40B9";120;"l";2009;1,38;167790,04;470;48920;11528,75;330003;0;0;0;0;2,28853033470098;1,7122;"Oleo-Diazinon";"Oleo-Diazinon";NA;NA;0,0285714285714286;"30813 1";20,36;"dt";3,773584906;31;20,36;87614,7;514533,21;0;8;0;0;1;0,0244048813955677;0,53;3,23056603773585;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;0,53;0;0;0
"130 Obst";"1EC78357-67DA-4C33-95E8-307318";"Kupfer 50 Kirsche";130;3276;31;20,55;0,53;2;245522,24;167135,15;1,38;0;407;18754,5;5;2,97;80175,34;148380,65;116437,34;18008,8;38017,9;442083,31;36;514533,21;162851,35;0;0;0;0,5;0;3,77358490566038;1;0;"Obst";17;"Wartau";"Tal";"29.03.2009";"5DFE7160-1E62-4C18-ADD2-2ABFCB";120;"kg";2009;1,38;167790,04;470;48920;11528,75;330003;0;0;0;0;0,159211177894645;1;"Kupfer 50 Bayer ";"Kupfer 50";NA;NA;0,0714285714285714;"31836 2";20,36;"dt";3,773584906;31;20,36;87614,7;514533,21;0;8;0;1;1;0;0,53;1,88679245283019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;0,53;0;0;0
"130 Obst";"1EC78357-67DA-4C33-95E8-307318";"Delan WG Kirsche";130;3276;31;20,55;0,53;0,6;245522,24;167135,15;1,38;0;407;18754,5;5;2,97;80175,34;148380,65;116437,34;18008,8;38017,9;442083,31;36;514533,21;162851,35;0;0;0;0,7;10;1,13207547169811;1;0;"Obst";17;"Wartau";"Tal";"12.05.2009";"F3187090-E896-41B4-B7D8-C199DF";120;"kg";2009;1,38;167790,04;470;48920;11528,75;330003;0;0;0;0;0,140481640719712;0,42;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";20,36;"dt";1,132075472;31;20,36;87614,7;514533,21;0;8;0;1;1;0,0702354367715739;0,53;0,792452830188679;NA;73,4;70,5;75;72,5;72,5;44,04;58,72;56,4;60;58;58;31,1216;0,8;1;0;0;1;0;0;0;0,53;0;0;0
"130 UebrigesGetreide";"AD7C3BB3-5196-4F19-A34F-369881";"Chekker Getreide";130;3276;31;20,55;1;200;245522,24;167135,15;1,38;0;407;18754,5;5;2,97;80175,34;148380,65;116437,34;18008,8;38017,9;442083,31;36;514533,21;162851,35;0;0;0;0,2625;0;200;0;0;"UebrigesGetreide";17;"Wartau";"Tal";"03.04.2009";"A00FD553-16DE-4685-8F8D-580BE0";70;"kg";2009;1,38;167790,04;470;48920;11528,75;330003;0;0;1;0;0,0349954784263126;52,5;"Chekker";"Chekker";0,2;0,2;0,0285714285714286;"30645 2";20,36;"dt";200;31;20,36;87614,7;514533,21;0;0;0;0;0;0,102802295658778;1;52,5;1000;405;385;385;345;355;81000;81;77;77;69;71;81;0,2;0;0;0;0;1;0;0;1;0;0;0
"135 Mais";"0E31DA9A-249A-4595-BE91-64CA3C";"Trichocap Plus Mais";135;198;31;34,61;4,09;4;224163,92;162580,64;1,8;0;NA;48368,04;4;11,04;80341,17;114212,6;87207,12;14909,7;41976,25;911095,47;48;1084420,37;4939,3;0;1;0;0;0;0,97799511002445;1;0;"Mais";1;"Uster";"Tal";"23.06.2009";"2BFC2CB6-10BC-4CA8-A6DF-63DAB5";140;"1000 Stk.";2009;1,8;94423,52;454;45261;8295,85;637513;1;1;0;1;0;0;"Trichocap Plus";"Trichocap Plus";NA;NA;0;"32049 5";23,17;"dt";0,97799511;31;23,17;14082,35;1084420,37;0;2;1;0;0;0;4,09;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;1;0;0;0;0;7,19;0,5;1;1
"135 Mais";"5F6B0653-EB52-4646-A468-48BD4F";"Trichocap Plus Mais";135;198;31;34,61;3,1;3;224163,92;162580,64;1,8;0;NA;48368,04;4;11,04;80341,17;114212,6;87207,12;14909,7;41976,25;911095,47;48;1084420,37;4939,3;0;1;0;0;0;0,967741935483871;1;0;"Mais";1;"Uster";"Tal";"27.06.2009";"18D2A501-2C02-434E-B9C9-2043FD";110;"1000 Stk.";2009;1,8;94423,52;454;45261;8295,85;637513;1;1;0;1;0;0;"Trichocap Plus";"Trichocap Plus";NA;NA;0;"32049 5";23,17;"dt";0,967741935;31;23,17;14082,35;1084420,37;0;1;0;0;0;0;3,1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;1;0;0;0;0;7,19;0,5;1;1
