Massnahme;Produktbezeichnung;Einheit.Produkt;Lohnkosten Fr./AE;Spezial ja/nein;Bemerkungen;;;
Spritzen;Regalis;kg;94;0;;;;
Spritzen;Zolone;l;94;0;;;;
Spritzen;Diquat;l;94;0;;;;
Spritzen;Insegar;kg;94;0;;;;
Spritzen;Actara;kg;94;0;;;;
Spritzen;Aviator Xpro;l;94;0;;;;
Spritzen;Ethephon;l;94;0;;;;
Spritzen;Medax Top;l;94;0;;;;
Spritzen;Duotop;kg;94;0;;;;
Spritzen;Mineralöl;l;94;0;;;;
Spritzen;Reldan 40;l;94;0;;;;
Spritzen;Betron ;kg;94;0;;;;
Spritzen;Veralin CD;l;94;0;;;;
Spritzen;Karate with Zeon Technology;l;94;0;;;;
Spritzen;Mancoflo;l;94;0;;;;
Spritzen;Schneckenkörner PS;kg;94;0;;;;
Spritzen;Carmina;l;94;0;;;;
Spritzen;Silwet L-77;l;94;0;;;;
Spritzen;Touchdown;l;94;0;;;;
Spritzen;Lenacil;kg;94;0;;;;
Spritzen;Sprinter;kg;94;0;;;;
Spritzen;Forum;l;94;0;;;;
Spritzen;Golaprex;l;94;0;;;;
Spritzen;Netzmittel;l;94;0;;;;
Spritzen;Bolero;l;94;0;;;;
Spritzen;Geramid-neu;l;94;0;;;;
Spritzen;Lexus Class;kg;94;0;;;;
Spritzen;Terapur;l;94;0;;;;
Spritzen;Bettix WG;kg;94;0;;;;
Spritzen;Hussar Duo;l;94;0;;;;
Spritzen;Netzschwefel 80 Spezial;kg;94;0;;;;
Spritzen;Dithane NeoTec;kg;94;0;;;;
Spritzen;Gondor;l;94;0;;;;
Spritzen;Kocide 2000;kg;94;0;;;;
Spritzen;Maister OD;l;94;0;;;;
Spritzen;Titus;kg;94;0;;;;
Spritzen;Pyrinex ;l;94;0;;;;
Spritzen;Surflan;l;94;0;;;;
Spritzen;Alce;l;94;0;;;;
Spritzen;Talstar;l;94;0;;;;
Spritzen;Cypermethrin;l;94;0;;;;
Spritzen;Delan WG ;kg;94;0;;;;
Spritzen;Mancozeb 80 LG;kg;94;0;;;;
Spritzen;Megapur Duo ;kg;94;0;;;;
Spritzen;Ethephon LG;l;94;0;;;;
Spritzen;Prosper;l;94;0;;;;
Spritzen;Sitradol SC;l;94;0;;;;
Spritzen;Targa Super;l;94;0;;;;
Spritzen;Zofal D;l;94;0;;;;
Spritzen;Bell;l;94;0;;;;
Spritzen;Melody Combi;kg;94;0;;;;
Spritzen;Curzate M WG;kg;94;0;;;;
Spritzen;Decis Protech;l;94;0;;;;
Spritzen;Telmion;l;94;0;;;;
Spritzen;Agora SC;l;94;0;;;;
Spritzen;Saturn;kg;94;0;;;;
Spritzen;Arelon S;l;94;0;;;;
Spritzen;Chlorothalonil Omya;l;94;0;;;;
Spritzen;Express Max;kg;94;0;;;;
Spritzen;Husar OD;l;94;0;;;;
Spritzen;Sirocco;l;94;0;;;;
Spritzen;Stroby;kg;94;0;;;;
Spritzen;Captan 80 WG;kg;94;0;;;;
Spritzen;Express;kg;94;0;;;;
Spritzen;Ally SX;kg;94;0;;;;
Spritzen;Oleo-Diazinon R (Stähler);l;94;0;;;;
Spritzen;Sticker;l;94;0;;;;
Spritzen;Envidor;l;94;0;;;;
Spritzen;Isoproturon flüssig;l;94;0;;;;
Spritzen;Decis;l;94;0;;;;
Spritzen;Movento Arbo;l;94;0;;;;
Spritzen;Pronto Plus;l;94;0;;;;
Spritzen;Stereo ECO;l;94;0;;;;
Spritzen;Iodus 40;l;94;0;;;;
Spritzen;Metamitron 70 WG;kg;94;0;;;;
Spritzen;Teppeki;kg;94;0;;;;
Spritzen;Butisan S;l;94;0;;;;
Spritzen;Divopan;l;94;0;;;;
Spritzen;Lumax;l;94;0;;;;
Spritzen;Opus;l;94;0;;;;
Spritzen;Starane XL;l;94;0;;;;
Spritzen;Puma extra;l;94;0;;;;
Spritzen;Asulam;l;94;0;;;;
Spritzen;Betron WDG;kg;94;0;;;;
Spritzen;MCPB;l;94;0;;;;
Spritzen;Atlantis OD;l;94;0;;;;
Spritzen;Chlorothalonil 500;l;94;0;;;;
Spritzen;Rhodofix;kg;94;0;;;;
Spritzen;Sumico;kg;94;0;;;;
Spritzen;Veto Top;kg;94;0;;;;
Spritzen;Isoproturon;l;94;0;;;;
Spritzen;Plüsstar;l;94;0;;;;
Spritzen;Toxer total;l;94;0;;;;
Spritzen;Ipon;l;94;0;;;;
Spritzen;Strepto;kg;94;0;;;;
Spritzen;Vulkan;l;94;0;;;;
Spritzen;Zofal-D;l;94;0;;;;
Spritzen;Stroby WG;kg;94;0;;;;
Spritzen;Vivando;l;94;0;;;;
Spritzen;Capalo;l;94;0;;;;
Spritzen;Carpovirusine;l;94;0;;;;
Spritzen;Dimilin SC;l;94;0;;;;
Spritzen;Karate Zeon;l;94;0;;;;
Spritzen;Harmony SX;g;94;0;;;;
Spritzen;Nimbus;l;94;0;;;;
Spritzen;Roundup Ultra;l;94;0;;;;
Spritzen;Sencor SC;l;94;0;;;;
Spritzen;Captan  80 WDG;kg;94;0;;;;
Spritzen;Folpet 80;kg;94;0;;;;
Spritzen;Folpet DG;kg;94;0;;;;
Spritzen;Mondera;l;94;0;;;;
Spritzen;Revus;l;94;0;;;;
Spritzen;Systhane Viti;l;94;0;;;;
Spritzen;Betavel;l;94;0;;;;
Spritzen;Bettix SC;l;94;0;;;;
Spritzen;Devrinol Plus;l;94;0;;;;
Spritzen;Dithianon 75 WP;kg;94;0;;;;
Spritzen;Flamenco plus;l;94;0;;;;
Spritzen;Lexus;kg;94;0;;;;
Spritzen;Amarel-Folpet DF;kg;94;0;;;;
Spritzen;Beetup Pro SC;l;94;0;;;;
Spritzen;Betapham Plus;l;94;0;;;;
Spritzen;Fastac Perlen;kg;94;0;;;;
Spritzen;Herbizid-Zusatzöl 11 E;l;94;0;;;;
Spritzen;Tanos;kg;94;0;;;;
Spritzen;Toxer;l;94;0;;;;
Spritzen;Valor 2;kg;94;0;;;;
Spritzen;Captan S;kg;94;0;;;;
Spritzen;Miros FL ;l;94;0;;;;
Spritzen;Nimbus CS;l;94;0;;;;
Spritzen;Trifolin;l;94;0;;;;
Spritzen;Flowbrix;l;94;0;;;;
Spritzen;Gallant 535;l;94;0;;;;
Spritzen;Hoestar;kg;94;0;;;;
Spritzen;Kupfer 50;kg;94;0;;;;
Spritzen;Isoproturon liquide;l;94;0;;;;
Spritzen;Mancozeb 80 WP;kg;94;0;;;;
Spritzen;Aztec;l;94;0;;;;
Spritzen;EM  A;l;94;0;;;;
Spritzen;Stereo;l;94;0;;;;
Spritzen;Ajutol;l;94;0;;;;
Spritzen;Calshine;l;94;0;;;;
Spritzen;Monceren 250 FS;l;94;0;;;;
Spritzen;Pronto PLUS;l;94;0;;;;
Spritzen;Agora;l;94;0;;;;
Spritzen;Banvel 4S;l;94;0;;;;
Spritzen;Betave;l;94;0;;;;
Spritzen;Hysan;l;94;0;;;;
Spritzen;Mentor Contact;l;94;0;;;;
Spritzen;Mineralöl Omya;l;94;0;;;;
Spritzen;Cyflamid;l;94;0;;;;
Spritzen;Effendi;l;94;0;;;;
Spritzen;Firebird;l;94;0;;;;
Spritzen;Herbizid-Zusatzöl;l;94;0;;;;
Spritzen;Sugaro Alpha;l;94;0;;;;
Spritzen;Banvel Extra;l;94;0;;;;
Spritzen;Profiler;kg;94;0;;;;
Spritzen;Roundup Turbo;l;94;0;;;;
Spritzen;Carioca;l;94;0;;;;
Spritzen;Frontier X2;l;94;0;;;;
Spritzen;Pirimicarb;kg;94;0;;;;
Spritzen;Dirager S;l;94;0;;;;
Spritzen;Herbaflex;l;94;0;;;;
Spritzen;Miros DF;kg;94;0;;;;
Spritzen;Movento;l;94;0;;;;
Spritzen;Oleo Diazinon R;l;94;0;;;;
Spritzen;Priori Top;l;94;0;;;;
Spritzen;Rover Combi;kg;94;0;;;;
Spritzen;Tomigan;l;94;0;;;;
Spritzen;Asulam LG;l;94;0;;;;
Spritzen;Bilto Plus;l;94;0;;;;
Spritzen;Lotus;l;94;0;;;;
Spritzen;Olymp Cupro;kg;94;0;;;;
Spritzen;Colzor Trio;l;94;0;;;;
Spritzen;Inspire;l;94;0;;;;
Spritzen;Minerol;l;94;0;;;;
Spritzen;Molipan;kg;94;0;;;;
Spritzen;Nustar-20 DF;kg;94;0;;;;
Spritzen;Principal;kg;94;0;;;;
Spritzen;Caramba;l;94;0;;;;
Spritzen;Linuron LG;kg;94;0;;;;
Spritzen;Lower 7;l;94;0;;;;
Spritzen;Mildicut;l;94;0;;;;
Spritzen;Nustar 20 DF;kg;94;0;;;;
Spritzen;Perolan Super ;kg;94;0;;;;
Spritzen;Phenmedipham;l;94;0;;;;
Spritzen;Seniphos;l;94;0;;;;
Spritzen;Sereno;kg;94;0;;;;
Spritzen;Betam Combi;l;94;0;;;;
Spritzen;Blauwasser;kg;94;0;;;;
Spritzen;Epilan;l;94;0;;;;
Spritzen;Graminon IPU;l;94;0;;;;
Spritzen;Policar 75 WG NeoTec;kg;94;0;;;;
Spritzen;Pyramin;kg;94;0;;;;
Spritzen;Solubor;kg;94;0;;;;
Spritzen;Sugaro Trio;l;94;0;;;;
Spritzen;Century;l;94;0;;;;
Spritzen;Chloridazon-DF;kg;94;0;;;;
Spritzen;Derosal;kg;94;0;;;;
Spritzen;Dinitrex Combi;l;94;0;;;;
Spritzen;Teppiki;kg;94;0;;;;
Spritzen;Betanal Compact;l;94;0;;;;
Spritzen;Maister;kg;94;0;;;;
Spritzen;Médobet;l;94;0;;;;
Spritzen;Milord;l;94;0;;;;
Spritzen;Polyram DF;kg;94;0;;;;
Spritzen;Sitradol-SC;l;94;0;;;;
Spritzen;Spotlight;l;94;0;;;;
Spritzen;Zofal R;l;94;0;;;;
Spritzen;Beetomax forte;l;94;0;;;;
Spritzen;Breack Thru;l;94;0;;;;
Spritzen;Diazinon flüssig;l;94;0;;;;
Spritzen;Fortuna;l;94;0;;;;
Spritzen;Maxim 100 FS;l;94;0;;;;
Spritzen;Roxion;l;94;0;;;;
Spritzen;Topik;l;94;0;;;;
Spritzen;Unix;kg;94;0;;;;
Spritzen;Zignal;l;94;0;;;;
Spritzen;Mentor Star;l;94;0;;;;
Spritzen;Regazol;l;94;0;;;;
Spritzen;Axial One;l;94;0;;;;
Spritzen;Bentazon 480 S;l;94;0;;;;
Spritzen;Cyflamide;l;94;0;;;;
Spritzen;Karate;l;94;0;;;;
Spritzen;Megapur Duo;kg;94;0;;;;
Spritzen;Netzschwefel;kg;94;0;;;;
Spritzen;Starane Super;l;94;0;;;;
Spritzen;Speleo;g;94;0;;;;
Spritzen;Tattoo  C;l;94;0;;;;
Spritzen;Terano;kg;94;0;;;;
Spritzen;Weissöl;l;94;0;;;;
Spritzen;Ag Streptomycin;kg;94;0;;;;
Spritzen;Agil;l;94;0;;;;
Spritzen;Centium 36 CS;l;94;0;;;;
Spritzen;Condoral 70 WG;kg;94;0;;;;
Spritzen;Diazinon;l;94;0;;;;
Spritzen;Etalfix;l;94;0;;;;
Spritzen;PRP Blauwasser Pflanzen;l;94;0;;;;
Spritzen;Soufre mouillable;kg;94;0;;;;
Spritzen;Spray-Oil 7E;l;94;0;;;;
Spritzen;Arelon flüssig / liquide;l;94;0;;;;
Spritzen;Beetup;l;94;0;;;;
Spritzen;Bentazon;l;94;0;;;;
Spritzen;Betam;l;94;0;;;;
Spritzen;Cantus;kg;94;0;;;;
Spritzen;Charisma;l;94;0;;;;
Spritzen;CURZATE M;kg;94;0;;;;
Spritzen;Duroschneck Longlife;kg;94;0;;;;
Spritzen;Match;l;94;0;;;;
Spritzen;Mikal WG;kg;94;0;;;;
Spritzen;2,4-D flüssig;l;94;0;;;;
Spritzen;Betam-Combi;l;94;0;;;;
Spritzen;Captane 80 WDG;kg;94;0;;;;
Spritzen;Elosal Supra;kg;94;0;;;;
Spritzen;Pirimicarb 50 WG;kg;94;0;;;;
Spritzen;Racer CS;l;94;0;;;;
Spritzen;Rumex Contra;l;94;0;;;;
Spritzen;Adengo;l;94;0;;;;
Spritzen;Antischneck-Feinkorn;kg;94;0;;;;
Spritzen;Bogard ;l;94;0;;;;
Spritzen;Delfin;kg;94;0;;;;
Spritzen;Flint C;kg;94;0;;;;
Spritzen;Gazelle SG;kg;94;0;;;;
Spritzen;Kiron;l;94;0;;;;
Spritzen;Monitor;kg;94;0;;;;
Spritzen;Oleo-Diazinon;l;94;0;;;;
Spritzen;Oleo-Diazinon R;l;94;0;;;;
Spritzen;Speleo;kg;94;0;;;;
Spritzen;Surround;kg;94;0;;;;
Spritzen;Thiram 80;kg;94;0;;;;
Spritzen;X-Change;l;94;0;;;;
Spritzen;Alto 100 SL;l;94;0;;;;
Spritzen;Basfolior-Combi;kg;94;0;;;;
Spritzen;Blackol ;l;94;0;;;;
Spritzen;Mancozeb WG;kg;94;0;;;;
Spritzen;Oléoc;l;94;0;;;;
Spritzen;Rodino;l;94;0;;;;
Spritzen;Tattoo C;l;94;0;;;;
Spritzen;Alipur;l;94;0;;;;
Spritzen;Arelon flüssig;l;94;0;;;;
Spritzen;Atrazine WG 90;kg;94;0;;;;
Spritzen;Bagri;l;94;0;;;;
Spritzen;Baldo;kg;94;0;;;;
Spritzen;Basagran;l;94;0;;;;
Spritzen;Centurion Prim;l;94;0;;;;
Spritzen;Chikara 25 WG;kg;94;0;;;;
Spritzen;Concento;kg;94;0;;;;
Spritzen;Cycocel Extra ;l;94;0;;;;
Spritzen;Evisect S;kg;94;0;;;;
Spritzen;Hussar duo;l;94;0;;;;
Spritzen;ISO TONIC;l;94;0;;;;
Spritzen;Mancozeb-Cymox;kg;94;0;;;;
Spritzen;Marshal 25 EC;l;94;0;;;;
Spritzen;Nomolt agro;l;94;0;;;;
Spritzen;Nouveau othello;l;94;0;;;;
Spritzen;Prochloraz;l;94;0;;;;
Spritzen;Rogor 40;l;94;0;;;;
Spritzen;Atrazine flüssig;l;94;0;;;;
Spritzen;Camposan extra;l;94;0;;;;
Spritzen;Caryx;l;94;0;;;;
Spritzen;Cerone.;l;94;0;;;;
Spritzen;Debut;g;94;0;;;;
Spritzen;Diazinon-Omya;l;94;0;;;;
Spritzen;Dicazin;l;94;0;;;;
Spritzen;Genapol;l;94;0;;;;
Spritzen;Hydromag;l;94;0;;;;
Spritzen;Linuron;kg;94;0;;;;
Spritzen;Harmony - Tabletten;Tb;94;0;;;;
Spritzen;Milbeknock;l;94;0;;;;
Spritzen;Oleo-Endosulfan;l;94;0;;;;
Spritzen;Radius;kg;94;0;;;;
Spritzen;Adigor;l;94;0;;;;
Spritzen;Agrosol;kg;94;0;;;;
Spritzen;Antilimaces;kg;94;0;;;;
Spritzen;Beta Team;l;94;0;;;;
Spritzen;Betor;l;94;0;;;;
Spritzen;Bouille bordelaise;kg;94;0;;;;
Spritzen;Cymoxanil WG;kg;94;0;;;;
Spritzen;Cypex;l;94;0;;;;
Spritzen;Dexter;l;94;0;;;;
Spritzen;Etephon;l;94;0;;;;
Spritzen;Ethefon S;l;94;0;;;;
Spritzen;Folpet 50;kg;94;0;;;;
Spritzen;Mancozèbe;kg;94;0;;;;
Spritzen;Molipan Pro;kg;94;0;;;;
Spritzen;Olymp 10 EW;l;94;0;;;;
Spritzen;Vision;l;94;0;;;;
Spritzen;Aliette;kg;94;0;;;;
Spritzen;Amaline Flow;l;94;0;;;;
Spritzen;Antilimaces Méoc;kg;94;0;;;;
Spritzen;Arelon-S;l;94;0;;;;
Spritzen;Atrazine 90 WG;kg;94;0;;;;
Spritzen;Axial;l;94;0;;;;
Spritzen;Benil G;kg;94;0;;;;
Spritzen;Dirigol-N;g;94;0;;;;
Spritzen;CASAC;l;94;0;;;;
Spritzen;Express;g;94;0;;;;
Spritzen;Dancor 70 WG;kg;94;0;;;;
Spritzen;Diazinon Burri;l;94;0;;;;
Spritzen;Endosulfanol R;l;94;0;;;;
Spritzen;Evitoxal;kg;94;0;;;;
Spritzen;Garlon 120;l;94;0;;;;
Spritzen;Goltix WG 70 ;kg;94;0;;;;
Spritzen;Grid;kg;94;0;;;;
Spritzen;Harmony 75 DF;kg;94;0;;;;
Spritzen;Mantrac;l;94;0;;;;
Spritzen;Mentro contact;l;94;0;;;;
Spritzen;Methomyl 25 WP;kg;94;0;;;;
Spritzen;Oxykupfer 50 / Oxycuivre 50;kg;94;0;;;;
Spritzen;Reldan 40 Chlorpyrifos;l;94;0;;;;
Spritzen;Successor 600;l;94;0;;;;
Spritzen;Acido;l;94;0;;;;
Spritzen;Accent;g;94;0;;;;
Spritzen;Carpovirusine 2;l;94;0;;;;
Spritzen;Daconil-Combi DF;kg;94;0;;;;
Spritzen;Etolux;l;94;0;;;;
Spritzen;Forum Star;kg;94;0;;;;
Spritzen;Geramid Neu S;l;94;0;;;;
Spritzen;Glyphosate 360A;l;94;0;;;;
Spritzen;Hagar WG;kg;94;0;;;;
Spritzen;Kupfer 50 S;kg;94;0;;;;
Spritzen;Medipham Plus;l;94;0;;;;
Spritzen;Metriphar 70 WG;kg;94;0;;;;
Spritzen;Pyridate 45 WP;kg;94;0;;;;
Spritzen;Refine Extra;kg;94;0;;;;
Spritzen;Rübex;l;94;0;;;;
Spritzen;Select;l;94;0;;;;
Spritzen;Sico;l;94;0;;;;
Spritzen;Azit;;94;0;;;;
Spritzen;Belvedere Forte;l;94;0;;;;
Spritzen;Betron WDG Goltix compact;kg;94;0;;;;
Spritzen;Blackomat;l;94;0;;;;
Spritzen;Carbendazim;kg;94;0;;;;
Spritzen;Chloridazon LG ;kg;94;0;;;;
Spritzen;Sprinter;g;94;0;;;;
Spritzen;Equip Power;l;94;0;;;;
Spritzen;Funguran Flow;l;94;0;;;;
Spritzen;Isoflow S;l;94;0;;;;
Spritzen;Metamitron 700WG;kg;94;0;;;;
Spritzen;Metarol - Schneckenkorn;kg;94;0;;;;
Spritzen;Microperl;kg;94;0;;;;
Spritzen;Midas;kg;94;0;;;;
Spritzen;Mission;l;94;0;;;;
Spritzen;Neoron 250;l;94;0;;;;
Spritzen;Oxychlorure de cuivre;kg;94;0;;;;
Spritzen;Venzar (Lenacil);kg;94;0;;;;
Spritzen;Atrazin FL;l;94;0;;;;
Spritzen;Exelor;l;94;0;;;;
Spritzen;Foxpro D+;l;94;0;;;;
Spritzen;Frufix;kg;94;0;;;;
Spritzen;Kelvin;l;94;0;;;;
Spritzen;Millenium Opti;kg;94;0;;;;
Spritzen;Moon Privilege;l;94;0;;;;
Spritzen;Pirimicarb;g;94;0;;;;
Spritzen;Netzschwefel Stulln;kg;94;0;;;;
Spritzen;Nikkel;l;94;0;;;;
Spritzen;Novo - Tak;l;94;0;;;;
Spritzen;Pradone TS;kg;94;0;;;;
Spritzen;PRP Blauwasser;l;94;0;;;;
Spritzen;Surround WP;kg;94;0;;;;
Spritzen;Tianon WG;kg;94;0;;;;
Spritzen;Trifluralin;l;94;0;;;;
Spritzen;Vizor;l;94;0;;;;
Spritzen;2,4 D - flüssig;l;94;0;;;;
Spritzen;Acrobat;kg;94;0;;;;
Spritzen;Atrazin flüssig;l;94;0;;;;
Spritzen;Banvel M;l;94;0;;;;
Spritzen;Eigenes Produkt...Biscaya;dl;94;0;;;;
Spritzen;Break-Thru;l;94;0;;;;
Spritzen;Dartilon;l;94;0;;;;
Spritzen;Dasul Extra 6 OD;l;94;0;;;;
Spritzen;Delan 500 SC;kg;94;0;;;;
Spritzen;Duplosan KV-Combi;l;94;0;;;;
Spritzen;Flurostar 180;l;94;0;;;;
Spritzen;Glyphosate CTA;l;94;0;;;;
Spritzen;Hussar DUO;l;94;0;;;;
Spritzen;Mamba Due Colore;l;94;0;;;;
Spritzen;Mancozeb WG 60 ;kg;94;0;;;;
Spritzen;Marshal 25 CS;l;94;0;;;;
Spritzen;Monceren Pro;l;94;0;;;;
Spritzen;Netzmittel Sprinter;l;94;0;;;;
Spritzen;Otthello.;l;94;0;;;;
Spritzen;Phenmedipham SE;l;94;0;;;;
Spritzen;Rubex SC;l;94;0;;;;
Spritzen;Solfo Fluid;l;94;0;;;;
Spritzen;Spray Oil 7-E;l;94;0;;;;
Spritzen;Stomp 400 SC;l;94;0;;;;
Spritzen;Sugaro Beta;l;94;0;;;;
Spritzen;Task;kg;94;0;;;;
Spritzen;Topenco 100 EC;l;94;0;;;;
Spritzen;Trévi;kg;94;0;;;;
Spritzen;Aliette WG;kg;94;0;;;;
Spritzen;Atrazin-FL;l;94;0;;;;
Spritzen;Bentazone;l;94;0;;;;
Spritzen;Captan S WG;kg;94;0;;;;
Spritzen;Chlorotalonil;l;94;0;;;;
Spritzen;Lasil conservateur maïs;Dose;94;0;;;;
Spritzen;Cuproxat flüssig;l;94;0;;;;
Spritzen;Cypermethrin LG ;l;94;0;;;;
Spritzen;Dialen;l;94;0;;;;
Spritzen;Duplosan KV Combi;l;94;0;;;;
Spritzen;Fetrilon;kg;94;0;;;;
Spritzen;Glyphosat ;l;94;0;;;;
Spritzen;Maïzim fluid;l;94;0;;;;
Spritzen;Netzschwefel Micronisé / Soufre mouillable micronisé;kg;94;0;;;;
Spritzen;Primagram S Gold;l;94;0;;;;
Spritzen;Puma AD;l;94;0;;;;
Spritzen;Rondo Duo;kg;94;0;;;;
Spritzen;Schneckenkorn Steiner Ultra;kg;94;0;;;;
Spritzen;Sportak;l;94;0;;;;
Spritzen;Zenar;kg;94;0;;;;
Spritzen;Amistar, Azoxystrobin;l;94;0;;;;
Spritzen;Atlantis;kg;94;0;;;;
Spritzen;Attribut;kg;94;0;;;;
Spritzen;Banvel;l;94;0;;;;
Spritzen;Boxer Roxy;l;94;0;;;;
Spritzen;Chloridazon;kg;94;0;;;;
Spritzen;Cupravit blau;kg;94;0;;;;
Spritzen;Express Max SX;kg;94;0;;;;
Spritzen;Karate WG;kg;94;0;;;;
Spritzen;Kerb 50 W;kg;94;0;;;;
Spritzen;Limax Plus;kg;94;0;;;;
Spritzen;Protec Basic;l;94;0;;;;
Spritzen;Ramrod flowable;l;94;0;;;;
Spritzen;Rimon;l;94;0;;;;
Spritzen;Rover;l;94;0;;;;
Spritzen;Sugaro Gamma;kg;94;0;;;;
Spritzen;Tebucur 250;l;94;0;;;;
Spritzen;Wuxal P;l;94;0;;;;
Spritzen;Acanto Prima;kg;94;0;;;;
Spritzen;Akris;l;94;0;;;;
Spritzen;Karate Zeon;dl;94;0;;;;
Spritzen;Aprex;kg;94;0;;;;
Spritzen;Betam LG;l;94;0;;;;
Spritzen;Biscaya 500 ml Flaschen;l;94;0;;;;
Spritzen;Burvel-P;l;94;0;;;;
Spritzen;Captan 50;kg;94;0;;;;
Spritzen;Cuproxat flüssig LG;l;94;0;;;;
Spritzen;Cycocel Extra (Ccc);l;94;0;;;;
Spritzen;Cypermethrin ;l;94;0;;;;
Spritzen;Eigenes Produkt...TMF-Flüssigdünger;l;94;0;;;;
Spritzen;Electis;kg;94;0;;;;
Spritzen;Etefon;l;94;0;;;;
Spritzen;Frontier 720 EC ;l;94;0;;;;
Spritzen;Gesaprim Quick;kg;94;0;;;;
Spritzen;Goal;l;94;0;;;;
Spritzen;Kusak;l;94;0;;;;
Spritzen;Mancozeb 75 WG;kg;94;0;;;;
Spritzen;Maneb 80 WP;kg;94;0;;;;
Spritzen;MCPB Omya;l;94;0;;;;
Spritzen;Métarex R.G.;kg;94;0;;;;
Spritzen;MP Combi plus;l;94;0;;;;
Spritzen;Concert;g;94;0;;;;
Spritzen;Nativo;kg;94;0;;;;
Spritzen;Pendimethalin 400 EC;l;94;0;;;;
Spritzen;Propachlore flüssig;l;94;0;;;;
Spritzen;Ravel fluid;l;94;0;;;;
Spritzen;Safari;kg;94;0;;;;
Spritzen;Slick Schneiter;l;94;0;;;;
Spritzen;Systhane ;kg;94;0;;;;
Spritzen;Vertimec;l;94;0;;;;
Spritzen;Viviful;kg;94;0;;;;
Spritzen;Asulon;l;94;0;;;;
Spritzen;Atrazine;l;94;0;;;;
Spritzen;Auxilior Rex Anstelle Aviator;l;94;0;;;;
Spritzen;Beetomax Forte;l;94;0;;;;
Spritzen;Beta;l;94;0;;;;
Spritzen;Beta - Star;l;94;0;;;;
Spritzen;Betam Combi RAL;l;94;0;;;;
Spritzen;Betaren;l;94;0;;;;
Spritzen;BetaTeam;l;94;0;;;;
Spritzen;Calaris.;l;94;0;;;;
Spritzen;Cupromaag;kg;94;0;;;;
Spritzen;Diazinon LG;l;94;0;;;;
Spritzen;Eigenes Produkt...;l;94;0;;;;
Spritzen;Equipe;l;94;0;;;;
Spritzen;Fantic M WG;kg;94;0;;;;
Spritzen;FURY;l;94;0;;;;
Spritzen;FZB24  flüssig;l;94;0;;;;
Spritzen;Goltix Triple WG 41;kg;94;0;;;;
Spritzen;Grains anti-limace PS;kg;94;0;;;;
Spritzen;Husar duo;kg;94;0;;;;
Spritzen;Linutop;l;94;0;;;;
Spritzen;Maïzim Plus;l;94;0;;;;
Spritzen;MCPA Plus;l;94;0;;;;
Spritzen;MCPB 400;l;94;0;;;;
Spritzen;Metarex R.G.;kg;94;0;;;;
Spritzen;Methomyl LG;kg;94;0;;;;
Spritzen;Polytanol;kg;94;0;;;;
Spritzen;Proxanil;l;94;0;;;;
Spritzen;PRP EBV Blauwasser;kg;94;0;;;;
Spritzen;Roundup Plus;l;94;0;;;;
Spritzen;Safsan;kg;94;0;;;;
Spritzen;Sprinter mouillant;l;94;0;;;;
Spritzen;Végépron DS;l;94;0;;;;
Spritzen;Amarel-Kupfer-DF;kg;94;0;;;;
Spritzen;Archipel ;l;94;0;;;;
Spritzen;Asulam Burri;l;94;0;;;;
Spritzen;Betamix Duo Realchemie;l;94;0;;;;
Spritzen;Betanal maxx Pro;l;94;0;;;;
Spritzen;Chloridazon DF;kg;94;0;;;;
Spritzen;Chlortoluron Ultra;l;94;0;;;;
Spritzen;Cyman Supram 2;kg;94;0;;;;
Spritzen;Cypermetrine;l;94;0;;;;
Spritzen;Devrinol-Plus;l;94;0;;;;
Spritzen;DuoPack-Getreide;kg;94;0;;;;
Spritzen;Gesatop Quick;kg;94;0;;;;
Spritzen;Héliosoufre;l;94;0;;;;
Spritzen;Husar OD;kg;94;0;;;;
Spritzen;IPU flüssig;l;94;0;;;;
Spritzen;Lentagran WP;kg;94;0;;;;
Spritzen;Lentagran WP (Pyridate);kg;94;0;;;;
Spritzen;Linuron 50;kg;94;0;;;;
Spritzen;Mancozeb Cymox;kg;94;0;;;;
Spritzen;Maneb Omya;kg;94;0;;;;
Spritzen;Mixanil;l;94;0;;;;
Spritzen;Monitor WDG;kg;94;0;;;;
Spritzen;Moon® Privilege;l;94;0;;;;
Spritzen;Napronol;l;94;0;;;;
Spritzen;Novodor ;l;94;0;;;;
Spritzen;Oel;l;94;0;;;;
Spritzen;Oleo-Diazinon R (Omya);l;94;0;;;;
Spritzen;Orthene;kg;94;0;;;;
Spritzen;Plenum;kg;94;0;;;;
Spritzen;Previcur Energy;l;94;0;;;;
Spritzen;Rapsan 500 SC;l;94;0;;;;
Spritzen;Refine Extra SX;kg;94;0;;;;
Spritzen;Roundup Energy;kg;94;0;;;;
Spritzen;Silwet;kg;94;0;;;;
Spritzen;Siva 50;l;94;0;;;;
Spritzen;Zolone liquide;l;94;0;;;;
Spritzen;Ally SX 60;Tb;94;0;;;;
Spritzen;Activa - Top;l;94;0;;;;
Spritzen;Antracol Combi ;kg;94;0;;;;
Spritzen;Apell;kg;94;0;;;;
Spritzen;Apollo SC;l;94;0;;;;
Spritzen;Armicarb;kg;94;0;;;;
Spritzen;Asulam S;l;94;0;;;;
Spritzen;Atrazin 500 fl;l;94;0;;;;
Spritzen;Betanal maxx pro;l;94;0;;;;
Spritzen;BlossomProtect;kg;94;0;;;;
Spritzen;Bogart ;l;94;0;;;;
